Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_301,VGND,li1,144.6700,10.8800,0.000019
FILLER_0_298,VGND,li1,143.2900,10.8800,0.000019
FILLER_0_295,VGND,li1,141.9100,10.8800,0.000019
FILLER_0_292,VGND,li1,140.5300,10.8800,0.000019
FILLER_0_289,VGND,li1,139.1500,10.8800,0.000019
FILLER_0_286,VGND,li1,137.7700,10.8800,0.000019
FILLER_0_281,VGND,li1,135.4700,10.8800,0.000019
FILLER_0_277,VGND,li1,133.6300,10.8800,0.000019
FILLER_0_274,VGND,li1,132.2500,10.8800,0.000019
FILLER_0_271,VGND,li1,130.8700,10.8800,0.000019
FILLER_0_268,VGND,li1,129.4900,10.8800,0.000019
FILLER_0_265,VGND,li1,128.1100,10.8800,0.000019
FILLER_0_262,VGND,li1,126.7300,10.8800,0.000019
FILLER_0_259,VGND,li1,125.3500,10.8800,0.000019
FILLER_0_256,VGND,li1,123.9700,10.8800,0.000019
FILLER_0_253,VGND,li1,122.5900,10.8800,0.000019
FILLER_0_251,VGND,li1,121.2100,10.8800,0.000019
FILLER_0_248,VGND,li1,120.2900,10.8800,0.000019
FILLER_0_245,VGND,li1,118.9100,10.8800,0.000019
FILLER_0_242,VGND,li1,117.5300,10.8800,0.000019
FILLER_0_239,VGND,li1,116.1500,10.8800,0.000019
FILLER_0_236,VGND,li1,114.7700,10.8800,0.000019
FILLER_0_233,VGND,li1,113.3900,10.8800,0.000019
FILLER_0_230,VGND,li1,112.0100,10.8800,0.000019
FILLER_0_227,VGND,li1,110.6300,10.8800,0.000019
FILLER_0_223,VGND,li1,108.3300,10.8800,0.000019
FILLER_0_217,VGND,li1,105.5700,10.8800,0.000019
FILLER_0_207,VGND,li1,100.9700,10.8800,0.000019
FILLER_0_200,VGND,li1,97.7500,10.8800,0.000019
FILLER_0_169,VGND,li1,83.4900,10.8800,0.000017
FILLER_0_167,VGND,li1,82.5700,10.8800,0.000017
FILLER_0_159,VGND,li1,79.3500,10.8800,0.000017
FILLER_0_156,VGND,li1,77.5100,10.8800,0.000016
FILLER_0_153,VGND,li1,76.5900,10.8800,0.000016
FILLER_0_146,VGND,li1,73.1400,10.8800,0.000015
FILLER_0_139,VGND,li1,69.6900,10.8800,0.000014
FILLER_0_131,VGND,li1,66.4700,10.8800,0.000013
FILLER_0_128,VGND,li1,65.0900,10.8800,0.000013
FILLER_0_125,VGND,li1,63.7100,10.8800,0.000013
FILLER_0_122,VGND,li1,62.3300,10.8800,0.000012
FILLER_0_119,VGND,li1,60.9500,10.8800,0.000012
FILLER_0_116,VGND,li1,59.5700,10.8800,0.000011
FILLER_0_113,VGND,li1,58.1900,10.8800,0.000011
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000011
FILLER_0_106,VGND,li1,54.9700,10.8800,0.000010
FILLER_0_103,VGND,li1,53.5900,10.8800,0.000010
FILLER_0_100,VGND,li1,52.2100,10.8800,0.000009
FILLER_0_97,VGND,li1,50.8300,10.8800,0.000009
FILLER_0_94,VGND,li1,49.4500,10.8800,0.000009
FILLER_0_91,VGND,li1,48.0700,10.8800,0.000009
FILLER_0_88,VGND,li1,46.6900,10.8800,0.000008
FILLER_0_85,VGND,li1,45.3100,10.8800,0.000008
FILLER_0_81,VGND,li1,43.4700,10.8800,0.000007
FILLER_0_78,VGND,li1,42.0900,10.8800,0.000007
FILLER_0_75,VGND,li1,40.7100,10.8800,0.000007
FILLER_0_72,VGND,li1,39.3300,10.8800,0.000006
FILLER_0_69,VGND,li1,37.9500,10.8800,0.000006
FILLER_0_66,VGND,li1,36.5700,10.8800,0.000005
FILLER_0_63,VGND,li1,35.1900,10.8800,0.000005
FILLER_0_60,VGND,li1,33.8100,10.8800,0.000005
FILLER_0_57,VGND,li1,32.4300,10.8800,0.000005
FILLER_0_53,VGND,li1,30.5900,10.8800,0.000004
FILLER_0_50,VGND,li1,29.2100,10.8800,0.000003
FILLER_0_47,VGND,li1,27.8300,10.8800,0.000003
FILLER_0_44,VGND,li1,26.4500,10.8800,0.000003
FILLER_0_41,VGND,li1,25.0700,10.8800,0.000003
FILLER_0_38,VGND,li1,23.6900,10.8800,0.000003
FILLER_0_35,VGND,li1,22.3100,10.8800,0.000003
FILLER_0_32,VGND,li1,20.9300,10.8800,0.000003
FILLER_0_29,VGND,li1,19.5500,10.8800,0.000003
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000003
FILLER_0_21,VGND,li1,15.8700,10.8800,0.000003
FILLER_0_18,VGND,li1,14.4900,10.8800,0.000003
FILLER_0_15,VGND,li1,13.1100,10.8800,0.000003
FILLER_0_12,VGND,li1,11.7300,10.8800,0.000003
FILLER_0_9,VGND,li1,10.3500,10.8800,0.000003
FILLER_0_6,VGND,li1,8.9700,10.8800,0.000003
FILLER_0_3,VGND,li1,7.5900,10.8800,0.000003
ANTENNA_clkbuf_3_7__f_clk_X,VGND,li1,269.1000,348.1600,0.000304
ANTENNA_clkbuf_leaf_24_clk_A,VGND,li1,197.8000,380.8000,0.000160
ANTENNA_clkbuf_leaf_33_clk_A,VGND,li1,246.1000,315.5200,0.000191
ANTENNA_clkbuf_leaf_34_clk_A,VGND,li1,222.6400,337.2800,0.000141
ANTENNA_clkbuf_leaf_35_clk_A,VGND,li1,225.4000,353.6000,0.000121
ANTENNA_clkbuf_leaf_36_clk_A,VGND,li1,225.4000,380.8000,0.000179
ANTENNA_clkbuf_leaf_37_clk_A,VGND,li1,258.5200,375.3600,0.000180
ANTENNA_clkbuf_leaf_38_clk_A,VGND,li1,277.3800,380.8000,0.000173
ANTENNA__13118__CLK,VGND,li1,316.0200,342.7200,0.000096
ANTENNA_clkbuf_leaf_40_clk_A,VGND,li1,376.7400,326.4000,0.000185
ANTENNA_clkload4_A,VGND,li1,258.9800,348.1600,0.000321
ANTENNA_clkbuf_3_6__f_clk_X,VGND,li1,300.3800,272.0000,0.000223
ANTENNA_clkbuf_leaf_30_clk_A,VGND,li1,233.6800,255.6800,0.000131
ANTENNA_clkbuf_leaf_31_clk_A,VGND,li1,212.5200,266.5600,0.000122
ANTENNA_clkbuf_leaf_32_clk_A,VGND,li1,271.4000,304.6400,0.000201
ANTENNA_clkbuf_leaf_41_clk_A,VGND,li1,373.5200,299.2000,0.000182
ANTENNA_clkbuf_leaf_42_clk_A,VGND,li1,331.2000,282.8800,0.000049
ANTENNA_clkbuf_leaf_43_clk_A,VGND,li1,374.4400,261.1200,0.000135
ANTENNA_clkbuf_leaf_44_clk_A,VGND,li1,379.0400,223.0400,0.000043
ANTENNA_clkbuf_leaf_45_clk_A,VGND,li1,353.2800,239.3600,0.000052
ANTENNA_clkbuf_leaf_46_clk_A,VGND,li1,300.8400,233.9200,0.000118
ANTENNA_clkbuf_leaf_47_clk_A,VGND,li1,297.1600,261.1200,0.000132
ANTENNA_clkbuf_leaf_48_clk_A,VGND,li1,291.6400,277.4400,0.000150
ANTENNA_clkbuf_leaf_49_clk_A,VGND,li1,259.9000,239.3600,0.000216
ANTENNA_clkbuf_3_5__f_clk_X,VGND,li1,110.4000,326.4000,0.000376
ANTENNA_clkbuf_leaf_14_clk_A,VGND,li1,32.6600,288.3200,0.000107
ANTENNA_clkbuf_leaf_15_clk_A,VGND,li1,81.8800,293.7600,0.000163
ANTENNA_clkbuf_leaf_16_clk_A,VGND,li1,37.2600,304.6400,0.000063
ANTENNA_clkbuf_leaf_17_clk_A,VGND,li1,42.7800,353.6000,0.000076
ANTENNA_clkbuf_leaf_18_clk_A,VGND,li1,70.8400,375.3600,0.000228
ANTENNA_clkbuf_leaf_19_clk_A,VGND,li1,96.6000,380.8000,0.000461
ANTENNA_clkbuf_leaf_20_clk_A,VGND,li1,85.1000,342.7200,0.000244
ANTENNA_clkbuf_leaf_21_clk_A,VGND,li1,120.9800,331.8400,0.000379
ANTENNA_clkbuf_leaf_22_clk_A,VGND,li1,120.5200,380.8000,0.000488
ANTENNA_clkbuf_leaf_23_clk_A,VGND,li1,161.4600,386.2400,0.000285
ANTENNA_clkbuf_leaf_25_clk_A,VGND,li1,173.8800,315.5200,0.000078
ANTENNA_clkbuf_leaf_26_clk_A,VGND,li1,146.7400,331.8400,0.000318
ANTENNA_clkbuf_3_4__f_clk_X,VGND,li1,119.6000,244.8000,0.000303
ANTENNA_clkbuf_leaf_6_clk_A,VGND,li1,171.5800,206.7200,0.000101
ANTENNA_clkbuf_leaf_7_clk_A,VGND,li1,125.1200,212.1600,0.000220
ANTENNA_clkbuf_leaf_8_clk_A,VGND,li1,116.8400,233.9200,0.000039
ANTENNA_clkbuf_leaf_9_clk_A,VGND,li1,114.5400,277.4400,0.000270
ANTENNA_clkbuf_leaf_10_clk_A,VGND,li1,100.2800,212.1600,0.000211
ANTENNA_clkbuf_leaf_11_clk_A,VGND,li1,80.5000,228.4800,0.000210
ANTENNA_clkbuf_leaf_12_clk_A,VGND,li1,14.7200,228.4800,0.000076
ANTENNA__13319__CLK,VGND,li1,38.6400,239.3600,0.000044
ANTENNA_clkbuf_leaf_27_clk_A,VGND,li1,128.8000,288.3200,0.000286
ANTENNA_clkbuf_leaf_28_clk_A,VGND,li1,170.2000,293.7600,0.000073
ANTENNA_clkbuf_leaf_29_clk_A,VGND,li1,184.9200,277.4400,0.000087
ANTENNA_clkload3_A,VGND,li1,122.3600,244.8000,0.000295
ANTENNA_clkbuf_3_3__f_clk_X,VGND,li1,304.5200,141.4400,0.000177
ANTENNA_clkbuf_leaf_50_clk_A,VGND,li1,238.2800,206.7200,0.000220
ANTENNA_clkbuf_leaf_51_clk_A,VGND,li1,241.0400,174.0800,0.000133
ANTENNA_clkbuf_leaf_52_clk_A,VGND,li1,301.7600,130.5600,0.000126
ANTENNA_clkbuf_leaf_53_clk_A,VGND,li1,307.2800,152.3200,0.000138
ANTENNA_clkbuf_leaf_54_clk_A,VGND,li1,301.3000,179.5200,0.000097
ANTENNA_clkbuf_leaf_55_clk_A,VGND,li1,373.5200,190.4000,0.000155
ANTENNA_clkbuf_leaf_56_clk_A,VGND,li1,368.9200,152.3200,0.000159
ANTENNA_clkbuf_leaf_57_clk_A,VGND,li1,373.9800,125.1200,0.000112
ANTENNA_clkbuf_leaf_58_clk_A,VGND,li1,324.7600,125.1200,0.000102
ANTENNA_clkbuf_leaf_59_clk_A,VGND,li1,312.8000,108.8000,0.000069
ANTENNA_clkbuf_leaf_71_clk_A,VGND,li1,270.4800,125.1200,0.000145
ANTENNA_clkbuf_leaf_72_clk_A,VGND,li1,251.1600,152.3200,0.000192
ANTENNA_clkbuf_3_2__f_clk_X,VGND,li1,296.7000,70.7200,0.000195
ANTENNA_clkbuf_leaf_60_clk_A,VGND,li1,379.0400,87.0400,0.000092
ANTENNA_clkbuf_leaf_61_clk_A,VGND,li1,366.1600,27.2000,0.000014
ANTENNA_clkbuf_leaf_62_clk_A,VGND,li1,332.5800,21.7600,0.000048
ANTENNA_clkbuf_leaf_63_clk_A,VGND,li1,311.4200,21.7600,0.000104
ANTENNA_clkbuf_leaf_64_clk_A,VGND,li1,299.9200,65.2800,0.000102
ANTENNA_clkbuf_leaf_65_clk_A,VGND,li1,294.8600,76.1600,0.000089
ANTENNA_clkbuf_leaf_66_clk_A,VGND,li1,288.4200,32.6400,0.000128
ANTENNA_clkbuf_leaf_67_clk_A,VGND,li1,274.1600,21.7600,0.000147
ANTENNA_clkbuf_leaf_68_clk_A,VGND,li1,221.2600,32.6400,0.000122
ANTENNA_clkbuf_leaf_69_clk_A,VGND,li1,220.8000,65.2800,0.000115
ANTENNA_clkbuf_leaf_70_clk_A,VGND,li1,237.8200,103.3600,0.000115
ANTENNA_clkload2_A,VGND,li1,291.1800,70.7200,0.000219
ANTENNA_clkbuf_3_1__f_clk_X,VGND,li1,111.3200,130.5600,0.000234
ANTENNA_clkbuf_leaf_0_clk_A,VGND,li1,13.3400,136.0000,0.000008
ANTENNA_clkbuf_leaf_1_clk_A,VGND,li1,42.7800,157.7600,0.000101
ANTENNA_clkbuf_leaf_2_clk_A,VGND,li1,17.9400,184.9600,0.000040
ANTENNA_clkbuf_leaf_3_clk_A,VGND,li1,70.8400,168.6400,0.000122
ANTENNA_clkbuf_leaf_4_clk_A,VGND,li1,101.6600,146.8800,0.000274
ANTENNA_clkbuf_leaf_5_clk_A,VGND,li1,130.1800,152.3200,0.000115
ANTENNA_clkbuf_leaf_74_clk_A,VGND,li1,151.8000,146.8800,0.000209
ANTENNA_clkbuf_leaf_82_clk_A,VGND,li1,83.2600,103.3600,0.000164
ANTENNA_clkbuf_leaf_83_clk_A,VGND,li1,33.1200,114.2400,0.000037
ANTENNA_clkload1_A,VGND,li1,101.2000,136.0000,0.000057
ANTENNA_clkbuf_3_0__f_clk_X,VGND,li1,145.3600,70.7200,0.000166
ANTENNA_clkbuf_leaf_73_clk_A,VGND,li1,172.5000,114.2400,0.000058
ANTENNA_clkbuf_leaf_75_clk_A,VGND,li1,135.2400,103.3600,0.000129
ANTENNA_clkbuf_leaf_76_clk_A,VGND,li1,155.4800,108.8000,0.000074
ANTENNA_clkbuf_leaf_77_clk_A,VGND,li1,171.1200,16.3200,0.000069
ANTENNA_clkbuf_leaf_78_clk_A,VGND,li1,138.0000,27.2000,0.000092
ANTENNA_clkbuf_leaf_79_clk_A,VGND,li1,133.8600,65.2800,0.000149
ANTENNA_clkbuf_leaf_80_clk_A,VGND,li1,88.7800,16.3200,0.000119
ANTENNA_clkbuf_leaf_81_clk_A,VGND,li1,75.9000,65.2800,0.000125
ANTENNA_clkload0_A,VGND,li1,140.7600,70.7200,0.000181
ANTENNA_clkbuf_0_clk_X,VGND,li1,202.4000,201.2800,0.000063
ANTENNA_clkbuf_3_0__f_clk_A,VGND,li1,144.4400,70.7200,0.000173
ANTENNA_clkbuf_3_1__f_clk_A,VGND,li1,110.4000,130.5600,0.000239
ANTENNA_clkbuf_3_2__f_clk_A,VGND,li1,280.6000,70.7200,0.000228
ANTENNA_clkbuf_3_3__f_clk_A,VGND,li1,293.4800,141.4400,0.000196
ANTENNA_clkbuf_3_4__f_clk_A,VGND,li1,120.9800,244.8000,0.000295
ANTENNA_clkbuf_3_5__f_clk_A,VGND,li1,109.4800,326.4000,0.000376
ANTENNA_clkbuf_3_6__f_clk_A,VGND,li1,286.1200,272.0000,0.000262
ANTENNA_clkbuf_3_7__f_clk_A,VGND,li1,254.8400,348.1600,0.000310
ANTENNA_fanout680_A,VGND,li1,53.8200,386.2400,0.000229
ANTENNA_fanout665_A,VGND,li1,13.3400,261.1200,0.000021
ANTENNA_fanout669_A,VGND,li1,98.9000,288.3200,0.000322
ANTENNA_fanout694_A,VGND,li1,223.1000,375.3600,0.000159
ANTENNA_fanout683_A,VGND,li1,194.1200,266.5600,0.000090
ANTENNA__10553__B1,VGND,li1,206.5400,255.6800,0.000096
ANTENNA_fanout688_A,VGND,li1,288.4200,282.8800,0.000142
ANTENNA_fanout695_X,VGND,li1,68.5400,380.8000,0.000333
ANTENNA__07498__B1,VGND,li1,237.3600,359.0400,0.000088
ANTENNA_fanout692_A,VGND,li1,224.0200,375.3600,0.000161
ANTENNA_fanout691_A,VGND,li1,215.2800,331.8400,0.000113
ANTENNA_fanout693_A,VGND,li1,298.5400,348.1600,0.000217
ANTENNA__07396__B1,VGND,li1,284.2800,359.0400,0.000085
ANTENNA_fanout694_X,VGND,li1,225.4000,375.3600,0.000161
ANTENNA_fanout689_A,VGND,li1,210.2200,326.4000,0.000121
ANTENNA__09144__B1,VGND,li1,219.4200,331.8400,0.000113
ANTENNA__09141__A1,VGND,li1,212.9800,326.4000,0.000123
ANTENNA__06592__S,VGND,li1,257.6000,293.7600,0.000112
ANTENNA__08883__A,VGND,li1,280.6000,293.7600,0.000106
ANTENNA__08926__B1,VGND,li1,278.3000,299.2000,0.000186
ANTENNA_fanout690_A,VGND,li1,243.8000,310.0800,0.000145
ANTENNA_fanout691_X,VGND,li1,207.4600,331.8400,0.000112
ANTENNA_fanout685_A,VGND,li1,356.5000,228.4800,0.000047
ANTENNA_fanout684_A,VGND,li1,292.5600,223.0400,0.000052
ANTENNA__07168__A,VGND,li1,330.2800,288.3200,0.000027
ANTENNA__07108__A,VGND,li1,368.0000,266.5600,0.000047
ANTENNA_fanout686_A,VGND,li1,289.3400,282.8800,0.000140
ANTENNA_fanout687_A,VGND,li1,287.5000,277.4400,0.000156
ANTENNA_fanout688_X,VGND,li1,290.2600,282.8800,0.000140
ANTENNA__06659__S,VGND,li1,304.9800,223.0400,0.000046
ANTENNA__06660__S,VGND,li1,303.6000,228.4800,0.000054
ANTENNA__09507__A,VGND,li1,294.4000,206.7200,0.000129
ANTENNA__09511__B1,VGND,li1,297.1600,206.7200,0.000121
ANTENNA__09529__A,VGND,li1,289.8000,217.6000,0.000070
ANTENNA__09533__B1,VGND,li1,306.8200,212.1600,0.000033
ANTENNA__09543__B1,VGND,li1,297.6200,223.0400,0.000050
ANTENNA__09557__B1,VGND,li1,296.2400,228.4800,0.000057
ANTENNA__07836__A1,VGND,li1,363.8600,206.7200,0.000072
ANTENNA__07838__B,VGND,li1,369.3800,206.7200,0.000076
ANTENNA_fanout684_X,VGND,li1,298.5400,223.0400,0.000049
ANTENNA_fanout682_A,VGND,li1,232.3000,244.8000,0.000123
ANTENNA_fanout681_A,VGND,li1,212.9800,244.8000,0.000108
ANTENNA__06574__S,VGND,li1,224.4800,244.8000,0.000119
ANTENNA__06575__S,VGND,li1,214.3600,250.2400,0.000109
ANTENNA__06576__S,VGND,li1,199.6400,261.1200,0.000121
ANTENNA__06577__S,VGND,li1,197.3400,255.6800,0.000080
ANTENNA__08760__A1,VGND,li1,278.3000,250.2400,0.000101
ANTENNA__08839__A,VGND,li1,283.3600,272.0000,0.000261
ANTENNA__08841__A1,VGND,li1,276.4600,272.0000,0.000259
ANTENNA__10478__A,VGND,li1,233.2200,250.2400,0.000124
ANTENNA_fanout683_X,VGND,li1,197.8000,266.5600,0.000100
ANTENNA__08710__A,VGND,li1,64.4000,364.4800,0.000070
ANTENNA_fanout673_A,VGND,li1,54.2800,380.8000,0.000251
ANTENNA_fanout672_A,VGND,li1,16.1000,304.6400,0.000039
ANTENNA_fanout679_A,VGND,li1,100.2800,380.8000,0.000470
ANTENNA_fanout674_A,VGND,li1,112.2400,337.2800,0.000216
ANTENNA_fanout675_A,VGND,li1,172.0400,331.8400,0.000152
ANTENNA_fanout680_X,VGND,li1,52.9000,386.2400,0.000218
ANTENNA__06520__A_N,VGND,li1,141.2200,337.2800,0.000158
ANTENNA__06925__A_N,VGND,li1,138.4600,337.2800,0.000165
ANTENNA__06955__B1,VGND,li1,129.2600,380.8000,0.000475
ANTENNA__07048__B1,VGND,li1,104.8800,375.3600,0.000275
ANTENNA__08594__B1,VGND,li1,109.0200,337.2800,0.000222
ANTENNA_fanout678_A,VGND,li1,152.2600,380.8000,0.000367
ANTENNA_fanout679_X,VGND,li1,104.8800,380.8000,0.000479
ANTENNA__06527__S,VGND,li1,132.4800,326.4000,0.000309
ANTENNA__06528__S,VGND,li1,119.1400,326.4000,0.000351
ANTENNA__06529__S,VGND,li1,116.3800,326.4000,0.000361
ANTENNA__08481__B1,VGND,li1,138.0000,326.4000,0.000291
ANTENNA__08519__B1,VGND,li1,128.8000,331.8400,0.000368
ANTENNA__08558__B1,VGND,li1,116.8400,337.2800,0.000209
ANTENNA__06525__S,VGND,li1,163.7600,320.9600,0.000113
ANTENNA__06526__S,VGND,li1,155.0200,337.2800,0.000120
ANTENNA__06698__A_N,VGND,li1,186.7600,337.2800,0.000072
ANTENNA__06704__A,VGND,li1,186.7600,326.4000,0.000090
ANTENNA_fanout674_X,VGND,li1,115.9200,337.2800,0.000209
ANTENNA_fanout671_A,VGND,li1,17.0200,304.6400,0.000039
ANTENNA__06501__A_N,VGND,li1,64.4000,293.7600,0.000145
ANTENNA__06502__A_N,VGND,li1,86.0200,293.7600,0.000164
ANTENNA__06503__A_N,VGND,li1,74.0600,293.7600,0.000157
ANTENNA__06513__S,VGND,li1,67.6200,288.3200,0.000291
ANTENNA__08391__A_N,VGND,li1,94.7600,299.2000,0.000075
ANTENNA__08392__A_N,VGND,li1,95.6800,293.7600,0.000163
ANTENNA__08418__A_N,VGND,li1,78.2000,299.2000,0.000070
ANTENNA__08420__A_N,VGND,li1,91.0800,299.2000,0.000074
ANTENNA__08486__A_N,VGND,li1,61.6400,299.2000,0.000063
ANTENNA_fanout672_X,VGND,li1,15.1800,304.6400,0.000040
ANTENNA_fanout666_A,VGND,li1,127.4200,233.9200,0.000038
ANTENNA__11864__A,VGND,li1,168.8200,201.2800,0.000052
ANTENNA__06559__S,VGND,li1,150.4200,206.7200,0.000142
ANTENNA_fanout668_A,VGND,li1,106.2600,282.8800,0.000310
ANTENNA__10742__A1,VGND,li1,155.4800,277.4400,0.000152
ANTENNA__10743__A,VGND,li1,147.2000,277.4400,0.000174
ANTENNA__10746__B1,VGND,li1,170.6600,277.4400,0.000101
ANTENNA_fanout669_X,VGND,li1,101.6600,288.3200,0.000321
ANTENNA__06509__S,VGND,li1,110.8600,288.3200,0.000316
ANTENNA__06510__S,VGND,li1,109.9400,282.8800,0.000307
ANTENNA__09999__A,VGND,li1,129.7200,282.8800,0.000265
ANTENNA__10081__B1,VGND,li1,124.2000,255.6800,0.000087
ANTENNA__10115__B1,VGND,li1,119.1400,272.0000,0.000169
ANTENNA__10156__B1,VGND,li1,115.0000,277.4400,0.000270
ANTENNA__10195__B1,VGND,li1,102.5800,277.4400,0.000277
ANTENNA__10763__B1,VGND,li1,139.3800,272.0000,0.000143
ANTENNA_fanout667_A,VGND,li1,171.1200,277.4400,0.000101
ANTENNA__10766__B1,VGND,li1,162.3800,282.8800,0.000138
ANTENNA_fanout668_X,VGND,li1,107.1800,282.8800,0.000310
ANTENNA_fanout664_A,VGND,li1,12.4200,250.2400,0.000017
ANTENNA__06489__A_N,VGND,li1,13.3400,250.2400,0.000017
ANTENNA__06490__A_N,VGND,li1,11.5000,255.6800,0.000019
ANTENNA__06491__A_N,VGND,li1,12.4200,261.1200,0.000021
ANTENNA__06511__S,VGND,li1,88.7800,288.3200,0.000323
ANTENNA__06512__S,VGND,li1,81.8800,282.8800,0.000280
ANTENNA__10164__A_N,VGND,li1,28.5200,244.8000,0.000058
ANTENNA__10234__B1,VGND,li1,94.3000,288.3200,0.000323
ANTENNA__10270__B1,VGND,li1,73.1400,282.8800,0.000253
ANTENNA__10297__B1,VGND,li1,69.0000,288.3200,0.000291
ANTENNA_fanout665_X,VGND,li1,18.4000,261.1200,0.000020
ANTENNA_fanout661_A,VGND,li1,16.1000,250.2400,0.000016
ANTENNA__10209__A_N,VGND,li1,30.8200,244.8000,0.000068
ANTENNA__10166__A_N,VGND,li1,36.8000,244.8000,0.000088
ANTENNA__10053__A_N,VGND,li1,74.9800,244.8000,0.000213
ANTENNA_fanout663_A,VGND,li1,57.0400,244.8000,0.000160
ANTENNA__06494__S,VGND,li1,70.8400,217.6000,0.000114
ANTENNA__06493__S,VGND,li1,82.3400,223.0400,0.000124
ANTENNA_fanout664_X,VGND,li1,15.1800,250.2400,0.000016
ANTENNA_fanout647_A,VGND,li1,305.4400,108.8000,0.000074
ANTENNA_fanout641_A,VGND,li1,202.8600,54.4000,0.000041
ANTENNA_fanout643_A,VGND,li1,212.0600,97.9200,0.000112
ANTENNA_fanout659_A,VGND,li1,296.2400,201.2800,0.000072
ANTENNA_fanout650_A,VGND,li1,218.5000,152.3200,0.000141
ANTENNA_fanout653_A,VGND,li1,222.1800,195.8400,0.000086
ANTENNA_fanout660_X,VGND,li1,223.1000,195.8400,0.000087
ANTENNA_fanout657_A,VGND,li1,330.7400,136.0000,0.000037
ANTENNA_fanout654_A,VGND,li1,287.0400,130.5600,0.000148
ANTENNA_fanout655_A,VGND,li1,300.3800,146.8800,0.000088
ANTENNA_fanout658_A,VGND,li1,299.4600,201.2800,0.000068
ANTENNA__07805__A,VGND,li1,361.1000,201.2800,0.000069
ANTENNA__07777__B1,VGND,li1,368.4600,190.4000,0.000142
ANTENNA__07697__A,VGND,li1,370.7600,174.0800,0.000070
ANTENNA_fanout659_X,VGND,li1,300.3800,201.2800,0.000068
ANTENNA__06657__S,VGND,li1,306.3600,163.2000,0.000049
ANTENNA__06658__S,VGND,li1,304.0600,168.6400,0.000090
ANTENNA__09370__A1,VGND,li1,297.6200,168.6400,0.000096
ANTENNA__09371__A,VGND,li1,296.7000,168.6400,0.000098
ANTENNA__09446__A1,VGND,li1,299.4600,190.4000,0.000069
ANTENNA__09447__A,VGND,li1,298.5400,190.4000,0.000069
ANTENNA__09450__B1,VGND,li1,299.4600,184.9600,0.000070
ANTENNA__09478__A,VGND,li1,293.4800,201.2800,0.000074
ANTENNA__09483__B1,VGND,li1,305.9000,195.8400,0.000063
ANTENNA__07614__B1,VGND,li1,362.9400,157.7600,0.000070
ANTENNA_fanout658_X,VGND,li1,298.5400,201.2800,0.000070
ANTENNA__06621__S,VGND,li1,197.8000,108.8000,0.000048
ANTENNA__10901__A1,VGND,li1,228.1600,146.8800,0.000109
ANTENNA__10902__A,VGND,li1,230.9200,141.4400,0.000136
ANTENNA__10942__A1,VGND,li1,224.0200,146.8800,0.000106
ANTENNA__10943__A,VGND,li1,227.2400,146.8800,0.000109
ANTENNA__10946__B1,VGND,li1,230.4600,152.3200,0.000165
ANTENNA__10982__A1,VGND,li1,222.1800,152.3200,0.000150
ANTENNA__10983__A,VGND,li1,214.3600,152.3200,0.000132
ANTENNA_fanout649_A,VGND,li1,237.3600,146.8800,0.000113
ANTENNA_fanout648_A,VGND,li1,242.8800,130.5600,0.000155
ANTENNA_fanout650_X,VGND,li1,217.5800,152.3200,0.000141
ANTENNA_fanout645_A,VGND,li1,291.6400,54.4000,0.000047
ANTENNA_fanout646_A,VGND,li1,299.9200,103.3600,0.000059
ANTENNA__08308__B1,VGND,li1,368.9200,97.9200,0.000020
ANTENNA__08302__A,VGND,li1,358.3400,97.9200,0.000020
ANTENNA__08255__B1,VGND,li1,359.7200,76.1600,0.000042
ANTENNA__08250__B1,VGND,li1,362.4800,81.6000,0.000030
ANTENNA_fanout647_X,VGND,li1,307.2800,103.3600,0.000052
ANTENNA__06689__S,VGND,li1,301.3000,59.8400,0.000042
ANTENNA__09863__B1,VGND,li1,293.0200,59.8400,0.000048
ANTENNA__09895__B1,VGND,li1,297.6200,70.7200,0.000195
ANTENNA__09921__B1,VGND,li1,296.7000,81.6000,0.000034
ANTENNA__09939__B1,VGND,li1,287.9600,92.4800,0.000037
ANTENNA__09957__B1,VGND,li1,308.2000,103.3600,0.000050
ANTENNA__09965__B1,VGND,li1,304.5200,108.8000,0.000074
ANTENNA__08187__A,VGND,li1,354.6600,65.2800,0.000026
ANTENNA__08219__A1,VGND,li1,351.4400,70.7200,0.000063
ANTENNA__08220__A,VGND,li1,356.5000,70.7200,0.000066
ANTENNA_fanout646_X,VGND,li1,299.0000,103.3600,0.000059
ANTENNA_fanout644_A,VGND,li1,291.6400,43.5200,0.000055
ANTENNA__09791__A,VGND,li1,289.8000,54.4000,0.000048
ANTENNA__09749__A,VGND,li1,284.7400,43.5200,0.000060
ANTENNA__06688__S,VGND,li1,293.0200,54.4000,0.000047
ANTENNA__06687__S,VGND,li1,289.3400,48.9600,0.000077
ANTENNA__07995__A,VGND,li1,329.8200,21.7600,0.000055
ANTENNA__08028__B1,VGND,li1,333.5000,27.2000,0.000014
ANTENNA__08064__A,VGND,li1,348.6800,32.6400,0.000064
ANTENNA__08107__B1,VGND,li1,360.6400,43.5200,0.000023
ANTENNA__08193__A,VGND,li1,350.0600,21.7600,0.000060
ANTENNA_fanout645_X,VGND,li1,290.7200,54.4000,0.000048
ANTENNA_fanout642_A,VGND,li1,208.3800,87.0400,0.000024
